segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,v3_full_recheck_used,v3_mismatch,v3_tentative_count,v3_full_recheck_accept,v3_decision,suspicious_reasons
lap1_problem_section_v3_fixed,37.440000,43.640000,1171,54,1780899049.719451666,39.243904114,27.507955,8.171981,16,75,912,16,5,11,-0.800000000,0.675000000,40,560,520,300,-20,BOTH,BOTH,STRAIGHT,0,2,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1172,55,1780899049.757228613,39.281681061,27.257244,8.057125,16,72,909,12,4,8,-0.794117647,0.727272727,42,563,521,302,-18,BOTH,BOTH,STRAIGHT,0,2,1,1,1,1,1,90,success,1,1,0,success,1,0,0,0,accept_local_full_similar,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1173,56,1780899049.790033340,39.314485788,27.230057,7.907934,16,74,847,13,4,9,-0.789473684,0.700934579,44,562,518,303,-17,BOTH,BOTH,STRAIGHT,0,1,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1174,57,1780899049.820105791,39.344558239,26.966932,7.760578,16,75,814,13,3,10,-0.784090909,0.686567164,45,563,518,304,-16,BOTH,RIGHT,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1175,58,1780899049.855436802,39.379889250,27.061207,7.623691,16,74,815,14,3,11,-0.787234043,0.674796748,45,563,518,304,-16,BOTH,RIGHT,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1176,59,1780899049.889664650,39.414117098,26.702869,7.476467,16,71,922,19,9,10,-0.800000000,0.675000000,45,564,519,304,-16,BOTH,RIGHT,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1177,60,1780899049.924863815,39.449316263,26.593665,7.436476,16,72,851,15,5,10,-0.783132530,0.692307692,47,565,518,306,-14,BOTH,RIGHT,STRAIGHT,0,2,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1178,61,1780899049.957159042,39.481611490,26.485043,7.393502,16,73,858,15,4,11,-0.800000000,0.434782609,48,566,518,307,-13,BOTH,NONE,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1179,62,1780899049.989326954,39.513779402,26.597827,7.377290,16,73,821,15,4,11,-0.805555556,0.688888889,48,569,521,308,-12,BOTH,NONE,STRAIGHT,0,1,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1180,63,1780899050.024988174,39.549440622,26.469276,7.378029,16,75,773,15,4,11,-0.807228916,0.482758621,48,568,520,308,-12,BOTH,NONE,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
