segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
lap1_problem_section_baseline,0.000000,10.000000,93,93,1780899013.588031769,3.112484217,137.494929,47.982227,37,235,519,6,4,2,-0.510204082,0.860465116,51,598,547,324,4,BOTH,STRAIGHT,0,2,3,
lap1_problem_section_baseline,0.000000,10.000000,94,94,1780899013.623703003,3.148155451,137.576591,47.933241,29,235,526,6,3,3,-0.526315789,0.839285714,54,599,545,326,6,BOTH,STRAIGHT,0,2,2,
lap1_problem_section_baseline,0.000000,10.000000,95,95,1780899013.656213522,3.180665970,137.643196,47.903031,30,235,474,6,3,3,-0.487179487,0.838235294,47,600,553,323,3,BOTH,STRAIGHT,0,3,8,
lap1_problem_section_baseline,0.000000,10.000000,96,96,1780899013.691891193,3.216343641,137.677358,47.891534,17,235,524,5,3,2,-0.508771930,0.838235294,51,600,549,325,5,BOTH,STRAIGHT,0,2,4,
lap1_problem_section_baseline,0.000000,10.000000,97,97,1780899013.725633383,3.250085831,137.871236,47.806594,22,235,479,6,4,2,-0.508771930,0.840909091,51,600,549,325,5,BOTH,STRAIGHT,0,0,0,
lap1_problem_section_baseline,0.000000,10.000000,98,98,1780899013.757702827,3.282155275,137.954446,47.783605,19,235,477,6,3,3,-0.509803922,0.839080460,51,600,549,325,5,BOTH,STRAIGHT,0,0,0,
lap1_problem_section_baseline,0.000000,10.000000,99,99,1780899013.793170691,3.317623138,138.138920,47.739816,16,235,522,5,3,2,-0.558441558,0.863636364,58,598,540,328,8,BOTH,STRAIGHT,0,3,9,
lap1_problem_section_baseline,0.000000,10.000000,100,100,1780899013.824979305,3.349431753,138.318026,47.714031,17,235,526,6,4,2,-0.527777778,0.840909091,54,600,546,327,7,BOTH,STRAIGHT,0,1,6,
lap1_problem_section_baseline,0.000000,10.000000,101,101,1780899013.858326197,3.382778645,138.419631,47.735930,30,235,522,5,3,2,-0.560000000,0.857142857,56,599,543,327,7,BOTH,STRAIGHT,0,0,3,
lap1_problem_section_baseline,0.000000,10.000000,102,102,1780899013.892391443,3.416843891,138.561349,47.721464,24,235,523,6,4,2,-0.511111111,0.860465116,52,598,546,325,5,BOTH,STRAIGHT,0,2,3,
lap1_problem_section_baseline,0.000000,10.000000,103,103,1780899013.923945189,3.448397636,138.678253,47.685853,36,235,522,6,3,3,-0.600000000,0.844827586,60,599,539,329,9,BOTH,STRAIGHT,0,4,7,
lap1_problem_section_baseline,0.000000,10.000000,104,104,1780899013.963952780,3.488405228,138.647756,47.717573,16,235,527,5,3,2,-0.513513514,0.851851852,51,599,548,325,5,BOTH,STRAIGHT,0,4,9,
lap1_problem_section_baseline,0.000000,10.000000,105,105,1780899013.994030952,3.518483400,138.674545,47.703812,19,235,522,5,3,2,-0.571428571,0.840000000,60,600,540,330,10,BOTH,STRAIGHT,0,5,8,
lap1_problem_section_baseline,0.000000,10.000000,106,106,1780899014.025731802,3.550184250,138.703111,47.687964,35,235,502,7,4,3,-0.530303030,0.839506173,55,600,545,327,7,BOTH,STRAIGHT,0,3,5,
lap1_problem_section_baseline,0.000000,10.000000,107,107,1780899014.064065933,3.588518381,138.751790,47.658785,31,235,475,7,4,3,-0.510204082,0.839285714,51,599,548,325,5,BOTH,STRAIGHT,0,2,3,
lap1_problem_section_baseline,0.000000,10.000000,108,108,1780899014.092927933,3.617380381,138.604276,47.705350,34,235,523,5,3,2,-0.578947368,0.834951456,58,600,542,329,9,BOTH,STRAIGHT,0,4,6,
lap1_problem_section_baseline,0.000000,10.000000,109,109,1780899014.125168085,3.649620533,138.388537,47.702000,35,235,526,5,3,2,-0.530303030,0.857142857,55,599,544,327,7,BOTH,STRAIGHT,0,2,2,
lap1_problem_section_baseline,0.000000,10.000000,110,110,1780899014.161216974,3.685669422,138.328111,47.703083,18,236,475,6,4,2,-0.576923077,0.839080460,58,600,542,329,9,BOTH,STRAIGHT,0,2,2,
lap1_problem_section_baseline,0.000000,10.000000,111,111,1780899014.192364693,3.716817141,138.405696,47.657171,23,235,524,6,4,2,-0.512195122,0.834951456,50,600,550,325,5,BOTH,STRAIGHT,0,4,8,
lap1_problem_section_baseline,0.000000,10.000000,112,112,1780899014.228126526,3.752578974,138.361364,47.678804,23,235,520,6,4,2,-0.541666667,0.860000000,56,598,542,327,7,BOTH,STRAIGHT,0,2,8,
lap1_problem_section_baseline,0.000000,10.000000,113,113,1780899014.259988785,3.784441233,138.441960,47.659769,28,235,527,5,3,2,-0.530303030,0.836734694,55,600,545,327,7,BOTH,STRAIGHT,0,0,3,
lap1_problem_section_baseline,0.000000,10.000000,114,114,1780899014.292333364,3.816785812,138.522557,47.704819,16,235,522,6,3,3,-0.534482759,0.840000000,55,600,545,327,7,BOTH,STRAIGHT,0,0,0,
lap1_problem_section_baseline,0.000000,10.000000,115,115,1780899014.327905893,3.852358341,138.710781,47.744108,16,235,521,7,4,3,-0.571428571,0.843137255,59,599,540,329,9,BOTH,STRAIGHT,0,2,5,
lap1_problem_section_baseline,0.000000,10.000000,116,116,1780899014.360840797,3.885293245,138.748310,47.768071,16,235,522,5,3,2,-0.580000000,0.836956522,59,600,541,329,9,BOTH,STRAIGHT,0,0,1,
lap1_problem_section_baseline,0.000000,10.000000,117,117,1780899014.395879984,3.920332432,138.702997,47.804671,16,235,521,6,4,2,-0.517241379,0.868421053,51,598,547,324,4,BOTH,STRAIGHT,0,5,6,
lap1_problem_section_baseline,0.000000,10.000000,118,118,1780899014.427931547,3.952383995,138.664446,47.844325,28,235,523,5,3,2,-0.512195122,0.854166667,50,599,549,324,4,BOTH,STRAIGHT,0,0,2,
lap1_problem_section_baseline,0.000000,10.000000,119,119,1780899014.459809065,3.984261513,138.713920,47.817177,25,236,517,6,3,3,-0.508771930,0.839080460,51,600,549,325,5,BOTH,STRAIGHT,0,1,0,
lap1_problem_section_baseline,0.000000,10.000000,120,120,1780899014.496058226,4.020510674,138.759886,47.797553,23,235,476,6,3,3,-0.511627907,0.839080460,51,600,549,325,5,BOTH,STRAIGHT,0,0,0,
