frame_idx,processed_idx,timestamp,rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
2419,2419,1780899091.553258896,81.077711,149.915327,42.315453,77,236,429,5,3,2,-0.847457627,0.555555556,83,624,541,353,33,BOTH,STRAIGHT,0,3,5,
2420,2420,1780899091.584980488,81.109433,149.587159,41.993949,76,235,429,4,2,2,-0.902654867,0.577981651,83,623,540,353,33,BOTH,STRAIGHT,0,0,1,
2421,2421,1780899091.616426706,81.140879,150.497358,42.457193,64,235,435,4,3,1,-0.853658537,0.572727273,84,620,536,352,32,BOTH,STRAIGHT,0,1,4,
2422,2422,1780899091.653624773,81.178077,150.035270,42.189015,74,235,438,5,3,2,-0.875000000,0.555555556,83,624,541,353,33,BOTH,STRAIGHT,0,1,5,
2423,2423,1780899091.686316013,81.210768,150.169460,42.319260,76,235,434,4,2,2,-0.878048780,0.555555556,84,625,541,354,34,BOTH,STRAIGHT,0,1,0,
2424,2424,1780899091.715144634,81.239597,150.125142,42.284082,75,235,433,6,4,2,-0.862068966,0.571428571,84,622,538,353,33,BOTH,STRAIGHT,0,1,3,
2425,2425,1780899091.753908396,81.278361,150.339872,42.320784,71,235,436,4,2,2,-0.886792453,0.576576577,84,621,537,352,32,BOTH,STRAIGHT,0,1,1,
2426,2426,1780899091.786005020,81.310457,150.333693,42.277567,75,235,434,3,2,1,-0.898148148,0.571428571,85,622,537,353,33,BOTH,STRAIGHT,0,1,0,
2427,2427,1780899091.823355913,81.347808,150.393295,42.328914,72,235,432,6,4,2,-0.880952381,0.559523810,84,624,540,354,34,BOTH,STRAIGHT,0,1,3,
2428,2428,1780899091.852055073,81.376508,150.410682,42.297650,67,235,435,5,3,2,-0.870967742,0.554054054,83,625,542,354,34,BOTH,STRAIGHT,0,0,2,
2429,2429,1780899091.885208845,81.409661,150.409886,42.333985,68,235,439,5,3,2,-0.870967742,0.552941176,83,624,541,353,33,BOTH,STRAIGHT,0,1,1,
2430,2430,1780899091.925467253,81.449920,150.380866,42.333588,72,235,439,4,3,1,-0.823529412,0.555555556,82,623,541,352,32,BOTH,STRAIGHT,0,1,0,
2431,2431,1780899091.952471256,81.476924,150.371974,42.337670,74,235,439,5,3,2,-0.869565217,0.571428571,83,622,539,352,32,BOTH,STRAIGHT,0,0,2,
2432,2432,1780899091.985386372,81.509839,150.340071,42.326196,77,235,440,4,3,1,-0.871794872,0.552380952,84,623,539,353,33,BOTH,STRAIGHT,0,1,0,
2433,2433,1780899092.021545410,81.545998,150.259176,42.365570,75,235,433,5,3,2,-0.870370370,0.571428571,83,622,539,352,32,BOTH,STRAIGHT,0,1,0,
2434,2434,1780899092.051795721,81.576248,150.233551,42.378206,71,235,435,6,3,3,-0.870370370,0.553571429,83,625,542,354,34,BOTH,STRAIGHT,0,2,3,
2435,2435,1780899092.087836504,81.612289,150.183054,42.398165,74,235,435,5,4,1,-0.886363636,0.571428571,84,622,538,353,33,BOTH,STRAIGHT,0,1,4,
2436,2436,1780899092.119424820,81.643877,150.173977,42.408343,71,235,434,4,2,2,-0.894736842,0.576576577,85,621,536,353,33,BOTH,STRAIGHT,0,0,2,
2437,2437,1780899092.151565313,81.676018,150.187898,42.415884,73,235,434,4,2,2,-0.842105263,0.576576577,83,621,538,352,32,BOTH,STRAIGHT,0,1,2,
2438,2438,1780899092.190325022,81.714777,150.241293,42.394446,69,235,434,4,2,2,-0.898148148,0.576576577,85,621,536,353,33,BOTH,STRAIGHT,0,1,2,
2439,2439,1780899092.222570181,81.747023,150.134474,42.470058,68,235,432,4,3,1,-0.888888889,0.571428571,84,622,538,353,33,BOTH,STRAIGHT,0,0,2,
2440,2440,1780899092.256805658,81.781258,149.974077,42.600072,66,235,434,4,2,2,-0.824561404,0.576576577,82,621,539,351,31,BOTH,STRAIGHT,0,2,1,
2441,2441,1780899092.288685799,81.813138,149.862855,42.703725,64,236,434,5,3,2,-0.873239437,0.554347826,83,624,541,353,33,BOTH,STRAIGHT,0,2,2,
2442,2442,1780899092.321971416,81.846424,149.749276,42.790515,64,235,435,3,2,1,-0.901408451,0.571428571,83,622,539,352,32,BOTH,STRAIGHT,0,1,2,
2443,2443,1780899092.358307123,81.882760,149.632344,42.872160,72,235,430,4,2,2,-0.873684211,0.554347826,84,624,540,354,34,BOTH,STRAIGHT,0,2,1,
2444,2444,1780899092.388803959,81.913256,149.610341,42.882466,62,235,433,5,4,1,-0.888888889,0.572727273,84,622,538,353,33,BOTH,STRAIGHT,0,1,2,
2445,2445,1780899092.421721458,81.946174,149.494503,42.961903,58,235,432,6,3,3,-0.868421053,0.567164179,83,621,538,352,32,BOTH,STRAIGHT,0,1,0,
2446,2446,1780899092.455189228,81.979642,149.501037,42.948418,61,235,454,4,2,2,-0.873684211,0.571428571,84,622,538,353,33,BOTH,STRAIGHT,0,1,0,
2447,2447,1780899092.487371206,82.011824,149.456321,42.967923,72,235,434,4,2,2,-0.898148148,0.554347826,85,624,539,354,34,BOTH,STRAIGHT,0,1,1,
2448,2448,1780899092.524807215,82.049260,149.427599,42.990993,60,235,433,5,3,2,-0.882352941,0.571428571,85,622,537,353,33,BOTH,STRAIGHT,0,1,2,
2449,2449,1780899092.555414677,82.079867,149.354062,43.027602,64,235,435,5,3,2,-0.826086957,0.571428571,82,622,540,352,32,BOTH,STRAIGHT,0,1,3,
2450,2450,1780899092.588905096,82.113358,149.285739,43.065351,61,235,435,5,3,2,-0.826086957,0.576576577,82,621,539,351,31,BOTH,STRAIGHT,0,1,1,
2451,2451,1780899092.625261068,82.149714,149.212159,43.106853,65,235,432,7,4,3,-0.850000000,0.576576577,84,621,537,352,32,BOTH,STRAIGHT,0,1,2,
2452,2452,1780899092.657958984,82.182411,149.191364,43.107110,65,236,434,6,3,3,-0.861111111,0.558139535,84,624,540,354,34,BOTH,STRAIGHT,0,2,3,
2453,2453,1780899092.690803289,82.215256,149.169531,43.117096,57,235,435,5,3,2,-0.873015873,0.576576577,83,621,538,352,32,BOTH,STRAIGHT,0,2,2,
2454,2454,1780899092.726382494,82.250835,149.120724,43.124878,66,235,433,5,3,2,-0.868852459,0.566666667,83,622,539,352,32,BOTH,STRAIGHT,0,0,1,
2455,2455,1780899092.757766724,82.282219,149.172869,43.091008,66,235,434,4,2,2,-0.901408451,0.571428571,83,621,538,352,32,BOTH,STRAIGHT,0,0,1,
2456,2456,1780899092.791737080,82.316190,149.149815,43.097172,62,235,435,5,3,2,-0.868852459,0.571428571,83,621,538,352,32,BOTH,STRAIGHT,0,0,0,
2457,2457,1780899092.823972702,82.348425,149.161648,43.080488,63,235,434,4,2,2,-0.872340426,0.554347826,84,624,540,354,34,BOTH,STRAIGHT,0,2,2,
2458,2458,1780899092.857691288,82.382144,149.266207,43.032700,71,235,433,5,3,2,-0.868421053,0.571428571,83,622,539,352,32,BOTH,STRAIGHT,0,2,1,
2459,2459,1780899092.894439459,82.418892,149.258111,43.015541,66,235,434,5,3,2,-0.868852459,0.576576577,83,621,538,352,32,BOTH,STRAIGHT,0,0,1,
2460,2460,1780899092.927167416,82.451620,149.230625,43.017829,72,235,435,4,2,2,-0.873684211,0.576576577,84,621,537,352,32,BOTH,STRAIGHT,0,0,1,
2461,2461,1780899092.957490921,82.481943,149.210469,43.032033,67,235,434,3,2,1,-0.899082569,0.575221239,85,621,536,353,33,BOTH,STRAIGHT,0,1,1,
2462,2462,1780899092.992409706,82.516862,149.133196,42.943616,76,235,436,4,3,1,-0.888888889,0.572727273,84,622,538,353,33,BOTH,STRAIGHT,0,0,2,
2463,2463,1780899093.024417162,82.548870,149.238807,42.964582,69,235,438,4,2,2,-0.893805310,0.557692308,84,621,537,352,32,BOTH,STRAIGHT,0,1,1,
2464,2464,1780899093.060338020,82.584790,149.311278,43.006334,70,235,437,4,3,1,-0.894736842,0.578947368,84,620,536,352,32,BOTH,STRAIGHT,0,0,1,
2465,2465,1780899093.092461348,82.616914,149.461918,43.163796,71,235,447,5,3,2,-0.822222222,0.578431373,80,617,537,348,28,BOTH,STRAIGHT,0,4,1,
2466,2466,1780899093.125304699,82.649757,150.087756,43.370407,75,235,456,4,3,1,-0.871794872,0.603305785,81,609,528,345,25,BOTH,STRAIGHT,0,3,9,
2467,2467,1780899093.159370899,82.683823,151.152614,43.861864,68,235,470,5,3,2,-0.840000000,0.623529412,80,601,521,340,20,BOTH,STRAIGHT,0,5,7,
2468,2468,1780899093.192870617,82.717323,152.640028,44.571951,69,235,474,5,3,2,-0.882352941,0.648148148,83,591,508,337,17,BOTH,STRAIGHT,0,3,13,
2469,2469,1780899093.228391409,82.752844,154.375653,45.369033,69,235,493,5,3,2,-0.854166667,0.671532847,83,582,499,332,12,BOTH,STRAIGHT,0,5,9,
2470,2470,1780899093.262014627,82.786467,155.758466,46.139361,71,235,491,5,4,1,-0.878048780,0.674242424,89,580,491,334,14,BOTH,STRAIGHT,0,2,8,
2471,2471,1780899093.291373968,82.815826,156.878494,46.758373,65,235,503,5,2,3,-0.932584270,0.677966102,98,580,482,339,19,BOTH,STRAIGHT,0,5,9,
2472,2472,1780899093.328302145,82.852755,158.473452,47.403272,72,236,557,6,3,3,-0.966666667,0.676470588,104,576,472,340,20,BOTH,STRAIGHT,0,1,10,
2473,2473,1780899093.361967802,82.886420,159.521420,48.100309,43,236,576,7,3,4,-0.960000000,0.733333333,114,575,461,344,24,BOTH,STRAIGHT,0,4,11,
2474,2474,1780899093.393583775,82.918036,160.922202,48.840738,61,236,693,5,2,3,-1.101123596,0.753846154,132,579,447,355,35,BOTH,STRAIGHT,0,11,14,
2475,2475,1780899093.428914070,82.953367,163.787088,49.792479,38,236,870,5,2,3,-1.148648649,0.808823529,148,574,426,361,41,BOTH,STRAIGHT,0,6,21,
2476,2476,1780899093.463357687,82.987810,167.238395,50.918935,48,236,935,5,2,3,-1.238636364,0.875000000,170,565,395,297,-23,BOTH,LEFT,0,64,31,
2477,2477,1780899093.497637272,83.022090,171.743778,51.503266,37,236,1028,8,1,2,-1.327868852,0.971428571,195,559,364,307,-13,BOTH,LEFT,0,10,31,
2478,2478,1780899093.527328253,83.051781,175.607003,52.309788,38,235,1076,7,0,2,,0.974358974,,554,,345,25,RIGHT,STRAIGHT,0,38,,
2479,2479,1780899093.561333895,83.085786,178.213608,52.598906,42,236,1329,8,1,2,-0.232142857,1.037500000,-85,551,636,233,-87,BOTH,STRAIGHT,0,112,272,center_jump;lane_width_jump
2480,2480,1780899093.596379757,83.120832,177.717315,54.553620,41,236,1486,17,3,5,-0.190476190,0.969696970,-50,554,604,252,-68,BOTH,STRAIGHT,0,19,32,
2481,2481,1780899093.629202366,83.153655,174.614588,57.224866,41,235,1708,18,4,4,-0.208333333,1.000000000,52,556,504,304,-16,BOTH,STRAIGHT,0,52,100,
2482,2482,1780899093.660269976,83.184722,168.447997,59.315686,39,235,2094,26,7,4,-0.200000000,1.173913043,46,557,511,301,-19,BOTH,STRAIGHT,0,3,7,
2483,2483,1780899093.697250843,83.221703,160.452102,62.245681,36,235,2200,25,1,3,-0.192307692,1.375000000,229,563,334,396,76,BOTH,STRAIGHT,0,95,177,center_jump;lane_width_jump
2484,2484,1780899093.728886604,83.253339,152.136307,65.556479,35,235,2163,26,0,4,,1.153846154,,572,,342,22,RIGHT,STRAIGHT,0,54,,
2485,2485,1780899093.763406038,83.287858,143.989062,68.208513,31,235,2214,32,1,5,-0.142857143,0.413043478,325,636,311,480,160,BOTH,STRAIGHT,0,138,23,center_jump
2486,2486,1780899093.796955109,83.321408,136.659148,69.425361,33,235,1998,25,1,3,-0.392857143,0.428571429,241,637,396,439,119,BOTH,STRAIGHT,0,41,85,
2487,2487,1780899093.827265263,83.351718,129.483082,69.561030,30,235,1960,22,0,3,,0.258064516,,627,,422,102,RIGHT,STRAIGHT,0,17,,
2488,2488,1780899093.863665819,83.388118,125.119929,68.764107,35,235,2000,27,0,2,,0.100000000,,435,,230,-90,RIGHT,STRAIGHT,0,192,,center_jump
2489,2489,1780899093.896555424,83.421008,120.287713,68.238641,16,235,2217,30,0,1,,0.150000000,,415,,210,-110,RIGHT,STRAIGHT,0,20,,
2490,2490,1780899093.929316282,83.453769,115.308523,67.676211,16,235,2184,25,0,1,,0.161290323,,386,,181,-139,RIGHT,STRAIGHT,0,29,,
2491,2491,1780899093.963581085,83.488034,110.508991,68.001259,16,235,1923,28,0,7,,0.200000000,,229,,24,-296,RIGHT,STRAIGHT,0,157,,center_jump
2492,2492,1780899093.997032642,83.521485,106.637699,67.747543,16,235,1875,24,0,0,,,,,,24,-296,NONE,STRAIGHT,1,0,,mode_NONE
2493,2493,1780899094.032854557,83.557307,104.034872,67.890202,16,235,1879,23,0,0,,,,,,24,-296,NONE,STRAIGHT,2,0,,mode_NONE
2494,2494,1780899094.065311909,83.589764,104.301747,67.584313,16,235,2279,35,3,1,-0.214285714,0.125000000,136,300,164,218,-102,BOTH,STRAIGHT,0,194,232,center_jump;lane_width_jump
2495,2495,1780899094.096758366,83.621211,104.252599,66.344500,16,235,2500,35,6,0,-0.150000000,,222,,,389,69,LEFT,STRAIGHT,0,171,,center_jump
2496,2496,1780899094.134448528,83.658901,101.190682,63.726320,16,235,2803,35,8,2,-0.125000000,0.117647059,262,241,-21,251,-69,BOTH,STRAIGHT,0,138,185,center_jump;lane_width_jump
2497,2497,1780899094.165852547,83.690305,95.462685,58.972414,16,236,2821,42,9,5,-0.129032258,5.000000000,234,421,187,327,7,BOTH,STRAIGHT,0,76,208,lane_width_jump
2498,2498,1780899094.201576948,83.726029,90.846847,53.736428,16,235,2853,34,4,6,-0.171875000,0.136363636,-94,207,301,56,-264,BOTH,STRAIGHT,0,271,114,center_jump;lane_width_jump
2499,2499,1780899094.236083984,83.760536,90.459588,52.455059,16,235,2883,35,6,6,-0.114285714,0.190476190,-274,400,674,63,-257,BOTH,STRAIGHT,0,7,373,lane_width_jump
2500,2500,1780899094.265311718,83.789764,93.282372,55.136550,16,235,2879,33,5,1,-0.122448980,0.142857143,555,488,-67,521,201,BOTH,STRAIGHT,0,458,741,center_jump;lane_width_jump
2501,2501,1780899094.301390886,83.825843,94.847528,54.295433,16,235,3758,52,8,0,-0.139534884,,-174,,,0,-320,LEFT,STRAIGHT,0,521,,center_jump
2502,2502,1780899094.332590818,83.857043,97.455327,54.412595,16,236,3990,64,6,0,-0.176470588,,-154,,,0,-320,LEFT,STRAIGHT,0,0,,
2503,2503,1780899094.364434242,83.888887,103.126960,56.700604,16,235,3878,55,7,1,-0.130434783,2.812500000,409,598,189,503,183,BOTH,STRAIGHT,0,503,256,center_jump;lane_width_jump
2504,2504,1780899094.400096178,83.924549,108.174460,60.056761,16,235,4156,54,3,0,-0.400000000,,11,,,123,-197,LEFT,STRAIGHT,0,380,,center_jump
2505,2505,1780899094.434115410,83.958568,112.099347,63.025728,16,235,4325,76,7,2,-0.100000000,0.103448276,467,411,-56,439,119,BOTH,STRAIGHT,0,316,245,center_jump;lane_width_jump
2506,2506,1780899094.470307112,83.994760,116.936435,65.455428,16,235,4314,76,8,0,-0.205882353,,-56,,,14,-306,LEFT,STRAIGHT,0,425,,center_jump
2507,2507,1780899094.500813723,84.025266,122.197159,67.283327,16,235,4431,83,11,1,-0.233333333,3.300000000,-20,590,610,285,-35,BOTH,STRAIGHT,0,271,666,center_jump;lane_width_jump
2508,2508,1780899094.533334732,84.057787,126.641094,69.080772,16,235,4412,78,12,2,-0.280000000,0.200000000,270,339,69,304,-16,BOTH,STRAIGHT,0,19,541,lane_width_jump
2509,2509,1780899094.568545103,84.092998,130.966776,70.764420,16,235,4674,82,19,0,-0.900000000,,166,,,274,-46,LEFT,STRAIGHT,0,30,,
2510,2510,1780899094.600934982,84.125387,135.063026,72.134393,16,235,4454,80,22,0,-0.380952381,,212,,,320,0,LEFT,STRAIGHT,0,46,,
2511,2511,1780899094.631710052,84.156163,137.718466,72.980828,16,236,4675,98,26,2,-0.545454545,4.333333333,172,458,286,315,-5,BOTH,STRAIGHT,0,5,217,lane_width_jump
2512,2512,1780899094.667425156,84.191878,142.335938,73.173803,16,236,4928,116,36,4,-0.115384615,8.750000000,358,432,74,395,75,BOTH,STRAIGHT,0,80,212,lane_width_jump
2513,2513,1780899094.700951576,84.225404,145.536548,73.532528,16,236,5010,131,32,1,-0.181818182,5.846153846,191,522,331,356,36,BOTH,STRAIGHT,0,39,257,lane_width_jump
2514,2514,1780899094.739443302,84.263896,147.236065,74.022951,16,236,5350,153,21,1,-0.100000000,8.000000000,172,550,378,361,41,BOTH,STRAIGHT,0,5,47,
2515,2515,1780899094.769536734,84.293989,148.299119,74.796818,16,236,5442,169,22,0,-0.150000000,,258,,,395,75,LEFT,STRAIGHT,0,34,,
2516,2516,1780899094.801458359,84.325911,148.927415,75.661270,16,236,5920,177,21,0,-0.142857143,,421,,,558,238,LEFT,STRAIGHT,0,163,,center_jump
2517,2517,1780899094.837770700,84.362223,149.402173,75.685232,16,236,5841,173,9,0,-0.136363636,,280,,,417,97,LEFT,STRAIGHT,0,141,,center_jump
2518,2518,1780899094.869402647,84.393855,147.845639,75.803697,16,236,5334,158,11,0,-1.000000000,,125,,,262,-58,LEFT,STRAIGHT,0,155,,center_jump
2519,2519,1780899094.901864529,84.426317,146.768793,75.319670,16,236,4699,138,20,0,-0.133333333,,545,,,639,319,LEFT,STRAIGHT,0,377,,center_jump
2520,2520,1780899094.937053442,84.461506,145.527216,74.928275,16,236,4259,116,22,0,-0.190476190,,-42,,,95,-225,LEFT,STRAIGHT,0,544,,center_jump
2521,2521,1780899094.968800068,84.493253,144.911136,75.103879,16,236,4021,109,20,0,-0.166666667,,-20,,,117,-203,LEFT,STRAIGHT,0,22,,
2522,2522,1780899095.005336046,84.529788,145.525071,75.006333,16,236,4044,101,14,3,-0.175000000,0.136363636,-47,579,626,266,-54,BOTH,STRAIGHT,0,149,248,center_jump;lane_width_jump
2523,2523,1780899095.037833452,84.562286,147.900881,74.935083,16,236,4352,113,14,5,-0.215686275,0.100000000,151,601,450,376,56,BOTH,STRAIGHT,0,110,176,center_jump;lane_width_jump
2524,2524,1780899095.069465876,84.593918,151.928665,73.659674,16,236,4502,118,9,9,-0.148148148,0.136363636,234,268,34,251,-69,BOTH,STRAIGHT,0,125,416,center_jump;lane_width_jump
2525,2525,1780899095.104382753,84.628835,155.443864,70.707171,16,236,4722,107,8,15,-0.200000000,0.142857143,-65,323,388,129,-191,BOTH,STRAIGHT,0,122,354,center_jump;lane_width_jump
2526,2526,1780899095.135733604,84.660186,161.032685,67.307306,16,236,4921,109,6,4,-0.148148148,0.136363636,-146,190,336,22,-298,BOTH,STRAIGHT,0,107,52,center_jump
2527,2527,1780899095.172456741,84.696909,165.179929,64.029574,16,236,4991,116,27,0,-0.153846154,,358,,,520,200,LEFT,STRAIGHT,0,498,,center_jump
2528,2528,1780899095.204234123,84.728687,163.706236,62.572999,16,236,5072,137,22,3,-0.206896552,0.111111111,276,607,331,441,121,BOTH,STRAIGHT,0,79,5,
2529,2529,1780899095.236474514,84.760927,160.067401,62.676698,16,236,5159,152,18,3,-0.909090909,0.150000000,189,304,115,246,-74,BOTH,STRAIGHT,0,195,216,center_jump;lane_width_jump
2530,2530,1780899095.273835659,84.798288,156.549205,62.913494,16,236,4925,136,16,4,-0.125000000,9.600000000,270,518,248,394,74,BOTH,STRAIGHT,0,148,133,center_jump;lane_width_jump
2531,2531,1780899095.305716276,84.830169,149.982188,62.543705,16,236,4781,122,14,3,-0.400000000,0.230769231,128,328,200,228,-92,BOTH,STRAIGHT,0,166,48,center_jump
2532,2532,1780899095.337253332,84.861706,146.751989,62.711107,16,236,4836,115,11,5,-0.160000000,0.200000000,216,289,73,252,-68,BOTH,STRAIGHT,0,24,127,lane_width_jump
2533,2533,1780899095.372876644,84.897329,146.710256,64.199696,16,236,4610,121,13,4,-0.190476190,6.333333333,13,434,421,223,-97,BOTH,STRAIGHT,0,29,348,lane_width_jump
2534,2534,1780899095.405291080,84.929744,146.063437,65.297939,16,236,4301,110,20,2,-0.155555556,6.333333333,315,425,110,370,50,BOTH,STRAIGHT,0,147,311,center_jump;lane_width_jump
2535,2535,1780899095.440913677,84.965366,141.265909,65.367097,16,236,4018,96,15,2,-0.142857143,5.800000000,398,417,19,407,87,BOTH,STRAIGHT,0,37,91,
2536,2536,1780899095.473299265,84.997752,136.743295,65.005457,16,236,3873,85,8,1,-0.581395349,0.611111111,133,434,301,283,-37,BOTH,STRAIGHT,0,124,282,center_jump;lane_width_jump
2537,2537,1780899095.504773378,85.029226,132.608082,64.339215,16,236,4226,87,6,1,-0.125000000,2.066666667,354,494,140,424,104,BOTH,STRAIGHT,0,141,161,center_jump;lane_width_jump
2538,2538,1780899095.540815115,85.065268,128.453111,63.329180,16,236,4979,120,10,3,-0.125000000,4.687500000,262,440,178,351,31,BOTH,STRAIGHT,0,73,38,
2539,2539,1780899095.574036598,85.098489,124.462685,61.600567,16,236,5016,114,14,2,-0.176470588,4.388888889,264,441,177,352,32,BOTH,STRAIGHT,0,1,1,
2540,2540,1780899095.606012821,85.130465,120.944901,59.496037,16,236,5087,116,4,4,-0.106382979,4.263157895,400,441,41,420,100,BOTH,STRAIGHT,0,68,136,lane_width_jump
2541,2541,1780899095.640919924,85.165372,117.841506,57.209683,16,236,5752,142,7,5,-0.222222222,4.380952381,236,440,204,338,18,BOTH,STRAIGHT,0,82,163,center_jump;lane_width_jump
2542,2542,1780899095.671760798,85.196213,115.246065,54.884033,16,236,6042,141,7,4,-0.166666667,3.300000000,309,412,103,360,40,BOTH,STRAIGHT,0,22,101,lane_width_jump
2543,2543,1780899095.707869291,85.232322,113.606151,52.738694,16,236,4861,95,6,5,-0.137931034,4.571428571,321,435,114,378,58,BOTH,STRAIGHT,0,18,11,
2544,2544,1780899095.741204500,85.265657,113.257145,51.495475,16,236,4592,90,2,9,-0.111111111,4.941176471,249,432,183,340,20,BOTH,STRAIGHT,0,38,69,
2545,2545,1780899095.773855925,85.298308,112.884702,50.514303,16,236,4429,76,3,7,-0.136363636,5.277777778,190,429,239,309,-11,BOTH,STRAIGHT,0,31,56,
2546,2546,1780899095.811327219,85.335780,111.993665,48.981620,16,236,4293,66,2,8,-0.111111111,5.187500000,473,428,-45,450,130,BOTH,STRAIGHT,0,141,284,center_jump;lane_width_jump
2547,2547,1780899095.839349985,85.363802,111.290994,48.222599,16,236,4275,70,1,7,-0.105263158,5.250000000,458,428,-30,443,123,BOTH,STRAIGHT,0,7,15,
2548,2548,1780899095.874534607,85.398987,111.052330,48.135418,16,236,4166,68,1,7,-0.142857143,5.785714286,294,426,132,360,40,BOTH,STRAIGHT,0,83,162,center_jump;lane_width_jump
2549,2549,1780899095.910153151,85.434606,111.434219,47.870267,16,236,3888,57,0,6,,6.538461538,,424,,380,60,RIGHT,STRAIGHT,0,20,,
2550,2550,1780899095.947280884,85.471733,111.777031,48.017948,16,236,3785,55,3,8,-0.115384615,8.444444444,493,420,-73,456,136,BOTH,STRAIGHT,0,76,205,lane_width_jump
2551,2551,1780899095.976644039,85.501096,112.964517,48.909949,16,236,3914,66,2,5,-0.134615385,4.090909091,347,526,179,436,116,BOTH,STRAIGHT,0,20,252,lane_width_jump
2552,2552,1780899096.009246349,85.533699,115.130071,50.634932,16,236,4071,77,3,4,-0.142857143,3.000000000,507,528,21,517,197,BOTH,STRAIGHT,0,81,158,center_jump;lane_width_jump
2553,2553,1780899096.041519880,85.565972,116.967401,52.343415,16,236,4367,72,1,4,-0.150000000,3.400000000,414,532,118,473,153,BOTH,STRAIGHT,0,44,97,
2554,2554,1780899096.078883171,85.603336,117.774858,53.994156,16,236,4576,89,9,1,-0.111111111,0.473684211,428,625,197,526,206,BOTH,STRAIGHT,0,53,79,
2555,2555,1780899096.111196280,85.635649,118.315668,55.001435,16,236,4615,96,9,2,-0.250000000,3.727272727,246,543,297,394,74,BOTH,STRAIGHT,0,132,100,center_jump
2556,2556,1780899096.145740032,85.670192,118.891776,55.427016,16,236,5693,131,15,2,-0.135135135,4.444444444,523,548,25,535,215,BOTH,STRAIGHT,0,141,272,center_jump;lane_width_jump
2557,2557,1780899096.177852154,85.702305,119.261733,56.130280,16,236,6949,170,5,2,-0.129032258,5.833333333,438,556,118,497,177,BOTH,STRAIGHT,0,38,93,
2558,2558,1780899096.209640980,85.734093,119.339801,56.529210,16,236,6970,182,10,2,-0.116279070,5.500000000,218,563,345,390,70,BOTH,STRAIGHT,0,107,227,center_jump;lane_width_jump
2559,2559,1780899096.244800568,85.769253,119.094077,56.785316,16,236,5912,141,12,0,-0.137931034,,454,,,549,229,LEFT,STRAIGHT,0,159,,center_jump
2560,2560,1780899096.277809143,85.802262,118.440554,57.105073,16,236,4628,107,2,0,-0.103448276,,538,,,633,313,LEFT,STRAIGHT,0,84,,center_jump
2561,2561,1780899096.310440540,85.834893,117.556278,57.416137,16,236,3924,77,0,0,,,,,,633,313,NONE,STRAIGHT,1,0,,mode_NONE
